Job ID,Source Date,Platform,Product Handle,Product Title,Content Angle,Asset Type,Aspect Ratio,Image Prompt,Negative Prompt,Reference Image Needed,Model Suggestion,Status
IMG-0059,2026-06-26,Pinterest,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,everyday jewelry,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as everyday jewelry, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0060,2026-06-27,Pinterest,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,purple bracelet,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as purple bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0061,2026-05-29,Pinterest,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,gift for her,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as gift for her, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0062,2026-05-30,Pinterest,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,outfit detail,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as outfit detail, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0063,2026-05-31,Pinterest,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,stackable bracelet,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as stackable bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0064,2026-06-01,Instagram,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,everyday jewelry,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as everyday jewelry, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0065,2026-06-02,Instagram,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,purple bracelet,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry. Show purple crystal beaded bracelet as purple bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0066,2026-06-03,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,purple bracelet,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as purple bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0067,2026-06-04,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,gift for her,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as gift for her, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0068,2026-06-05,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,outfit detail,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as outfit detail, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0069,2026-06-06,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,everyday jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as everyday jewelry, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0070,2026-06-07,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,purple bracelet,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as purple bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0071,2026-06-08,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,gift for her,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as gift for her, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0072,2026-06-09,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,stackable bracelet,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as stackable bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0073,2026-06-10,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,everyday jewelry,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as everyday jewelry, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0074,2026-06-11,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,purple bracelet,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as purple bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0075,2026-06-12,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,gift for her,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as gift for her, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0076,2026-06-13,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,outfit detail,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as outfit detail, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0077,2026-06-14,Instagram,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,stackable bracelet,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as stackable bracelet, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0078,2026-06-15,Instagram,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,everyday jewelry,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as everyday jewelry, styled with lavender, violet, and soft purple tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0079,2026-06-16,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as everyday jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0080,2026-06-17,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as green stone jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0081,2026-06-18,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as minimalist styling, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0082,2026-06-19,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as natural stone accessory, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0083,2026-06-20,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as everyday jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0084,2026-06-21,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as green stone jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0085,2026-06-22,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as gift for her, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0086,2026-06-23,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as natural stone accessory, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0087,2026-06-24,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as everyday jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0088,2026-06-25,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as green stone jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0089,2026-06-26,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as minimalist styling, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0090,2026-06-27,Instagram,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as gift for her, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0091,2026-05-29,Instagram,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Instagram Lifestyle Image,4:5,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as natural stone accessory, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0092,2026-05-30,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as natural stone accessory, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0093,2026-05-31,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as everyday jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0094,2026-06-01,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as green stone jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0095,2026-06-02,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as gift for her, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0096,2026-06-03,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as natural stone accessory, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0097,2026-06-04,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Product Reference Still,9:16,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as everyday jewelry, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0098,2026-06-05,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as minimalist styling, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
IMG-0099,2026-06-06,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Pinterest Pin Image,2:3,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green stone look, quartzite wording only as gift for her, styled with soft green stone tones, clean natural light, minimal outfit detail, elegant hands or flat lay, premium ecommerce composition, no religious symbols, no text overlay.","no medical claims, no wealth claims, no religious iconography, no exaggerated gemstones, no fake logo, no misspelled text, no misleading green stone material names",Yes - use real product photo when available,Image model or product-preserving image edit workflow,Prompt Ready
